Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,9000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/97090/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,3500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96733/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96650/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,3400,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96648/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,October,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96646/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96645/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96643/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96642/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96629/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2600,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96536/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/96009/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,4500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/95695/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/95594/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,4500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/95315/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,3200,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/95180/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94938/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,3800,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94935/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,4000,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94833/bachelor
Room,Bachelor Room Rent,"Mouchak, Shahjahanpur",1,1,3340,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94745/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94605/bachelor
Room,Bachelor Room Rent,"Shahjahanpur, Dhaka",1,1,7900,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94592/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,3250,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94544/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,4500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94453/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,5000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94445/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,4200,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94386/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94384/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94382/bachelor
Room,Bachelor Room Rent,"Gulbagh, Shahjahanpur",1,1,7300,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94379/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,2800,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94378/bachelor
Room,Bachelor Room Rent,"Gulbagh, Shahjahanpur",1,1,6000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94358/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3701,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94352/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/94290/bachelor
Room,Bachelor Room Rent,"Shantibag, Shahjahanpur",1,1,6262,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93997/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93984/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93981/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93980/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,2000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93945/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,3500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93918/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2250,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93841/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,7800,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93611/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2300,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93610/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,4250,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93608/bachelor
Room,Bachelor Room Rent,"Shantibag, Shahjahanpur",1,1,7500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93607/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93605/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93543/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,9000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93538/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,4200,September,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93536/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,3400,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93535/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,2000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93517/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,2500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93514/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,2600,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/93425/bachelor
Seat,Bachelor Seat Rent,"Mouchak, Shahjahanpur",1,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92934/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,8500,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92889/bachelor
Room,Bachelor Room Rent,"Shantibag, Shahjahanpur",1,1,7000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92888/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,5300,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92886/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92885/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,2200,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92481/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2950,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92478/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,10500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92477/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92399/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92389/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92204/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/92203/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91921/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91891/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3800,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91589/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91588/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2800,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91576/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91574/bachelor
Room,Bachelor Room Rent,"Shahjahanpur, Dhaka",1,1,7000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91261/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,2900,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91189/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,4000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/91073/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,5000,July,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90949/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90948/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90946/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90945/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90944/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90858/bachelor
Seat,Bachelor Seat Rent,"Gulbagh, Shahjahanpur",1,1,2250,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90857/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,2600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90680/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,9000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90479/bachelor
Room,Bachelor Room Rent,"Gulbagh, Shahjahanpur",1,1,7500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90476/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,3180,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90475/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90474/bachelor
Room,Bachelor Room Rent,"Shantibag, Shahjahanpur",1,1,6000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90473/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,2750,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/90314/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,2167,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89876/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89840/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89504/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2300,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89502/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3300,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89499/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,1800,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89498/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89366/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89267/bachelor
Room,Bachelor Room Rent,"Malibag, Shahjahanpur",1,1,3939,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/89200/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88899/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3200,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88778/bachelor
Flat,Bachelor Flat Rent,"Malibag, Shahjahanpur",2,2,17000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88772/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3300,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88769/bachelor
Seat,Bachelor Seat Rent,"Siddheswari, Shahjahanpur",1,1,3500,July,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88766/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2345,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88725/bachelor
Seat,Bachelor Seat Rent,"Shantibag, Shahjahanpur",1,1,2900,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88714/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88713/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88711/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88259/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88094/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88093/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/88092/bachelor
Seat,Bachelor Seat Rent,"Shahjahanpur, Dhaka",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87685/bachelor
Seat,Bachelor Seat Rent,"Malibag, Shahjahanpur",1,1,3700,June,Female,https://www.thetolet.com/bd/property-post/dhaka/shahjahanpur/87683/bachelor
