Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Rupnagar, Dhaka",1,1,3500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/rupnagar/76786/bachelor
Room,Bachelor Room Rent,"Rupnagar, Dhaka",1,1,6000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/rupnagar/52714/bachelor
