Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Sublet Room Rent,"Dhanmondi 32, Dhanmondi",,1,10500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/93068/bachelor
Room,Bachelor Room Rent,"Dhanmondi 32, Dhanmondi",1.0,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/93066/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",1.0,1,3300,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/93064/family
Flat,Family House Rent,"Dhanmondi 15, Dhanmondi",3.0,3,50000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92923/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi, Dhaka",1.0,1,3000,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92914/family
Flat,Family House Rent,"Dhanmondi, Dhaka",2.0,1,10000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92910/bachelor
Room,Bachelor Room Rent,"Dhanmondi, Dhaka",1.0,1,9000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92906/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",3.0,1,3200,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92828/bachelor
Seat,Bachelor Seat Rent,"Shangkar, Dhanmondi",1.0,1,2500,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92827/family
Flat,Family House Rent,"Shangkar, Dhanmondi",2.0,1,10000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92826/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",1.0,1,2500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92805/bachelor
Flat,Bachelor House Rent,"Zigatola, Dhanmondi",1.0,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92745/sublet
Room,Sublet Room Rent,"Dhanmondi, Dhaka",,1,6000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92709/bachelor
Seat,Bachelor Seat Rent,"Zigatola, Dhanmondi",1.0,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92700/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 32, Dhanmondi",1.0,1,2500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92689/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",1.0,1,3850,August,Anyone,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92577/sublet
Room,Sublet Room Rent,"Zigatola, Dhanmondi",,1,9000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92569/sublet
Room,Sublet Room Rent,"Zigatola, Dhanmondi",,1,8500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92568/bachelor
Seat,Bachelor Seat Rent,"Zigatola, Dhanmondi",1.0,1,2600,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92485/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi, Dhaka",1.0,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92339/bachelor
Room,Bachelor Room Rent,"Dhanmondi, Dhaka",1.0,1,8000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92338/bachelor
Seat,Bachelor Seat Rent,"West Dhanmondi, Dhanmondi",1.0,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92325/bachelor
Seat,Bachelor Seat Rent,"Shangkar, Dhanmondi",1.0,1,2800,August,Female,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92196/bachelor
Seat,Bachelor Seat Rent,"Shangkar, Dhanmondi",1.0,1,3600,September,Female,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92194/bachelor
Seat,Bachelor Seat Rent,"Zigatola, Dhanmondi",1.0,1,6000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92182/bachelor
Room,Bachelor Room Rent,"Shangkar, Dhanmondi",1.0,1,7000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92177/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi, Dhaka",1.0,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92086/bachelor
Seat,Bachelor Seat Rent,"Zigatola, Dhanmondi",1.0,1,2000,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92073/family
Flat,Family Flat Rent,"Zigatola, Dhanmondi",1.0,1,11000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92068/bachelor
Seat,Bachelor Seat Rent,"Zigatola, Dhanmondi",1.0,1,4500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92066/bachelor
Seat,Bachelor Seat Rent,"Shangkar, Dhanmondi",1.0,1,3200,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92065/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi, Dhaka",1.0,1,3200,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92064/family
Flat,Family Flat Rent,"Dhanmondi, Dhaka",3.0,2,19000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92063/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",1.0,1,3750,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/92058/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",1.0,1,3500,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91959/family
Flat,Family House Rent,"Dhanmondi, Dhaka",3.0,3,30000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91958/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 15, Dhanmondi",1.0,1,6500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91955/bachelor
Room,Bachelor Room Rent,"Shangkar, Dhanmondi",1.0,1,10000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91951/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi 32, Dhanmondi",1.0,1,2800,August,Female,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91950/sublet
Room,Sublet Room Rent,"Dhanmondi, Dhaka",,1,7000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91948/bachelor
Room,Bachelor Room Rent,"Shangkar, Dhanmondi",1.0,1,7000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91947/sublet
Room,Sublet Room Rent,"Dhanmondi, Dhaka",,1,12000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91943/bachelor
Flat,Bachelor Flat Rent,"Zigatola, Dhanmondi",2.0,2,23000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91850/bachelor
Seat,Bachelor Seat Rent,"Dhanmondi, Dhaka",1.0,1,2800,August,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91697/bachelor
Seat,Bachelor Seat Rent,"Zigatola, Dhanmondi",1.0,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91672/bachelor
Room,Bachelor Room Rent,"Shangkar, Dhanmondi",1.0,1,3500,July,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91669/family
Flat,Family Flat Rent,"Zigatola, Dhanmondi",2.0,1,18000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91562/bachelor
Room,Bachelor Room Rent,"Dhanmondi 15, Dhanmondi",1.0,1,9500,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/dhanmondi/91545/family
