Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Nadda, Gulshan",1,1,5000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60826/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,4750,August,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60817/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,3300,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60816/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60815/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,7500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60802/bachelor
Room,Bachelor Room Rent,"Gulshan 1, Gulshan",1,1,6500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60795/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60657/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3750,August,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60656/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,10000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60635/bachelor
Seat,Bachelor Seat Rent,"Nadda, Gulshan",1,1,3600,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60633/bachelor
Room,Bachelor Room Rent,"Gulshan, Dhaka",1,1,6400,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60576/bachelor
Seat,Bachelor Seat Rent,"Gulshan, Dhaka",1,1,2850,August,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60463/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60461/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,4500,July,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60460/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,3100,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60459/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,6500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60454/bachelor
Room,Bachelor Room Rent,"Shahjadpur, Gulshan",1,1,6500,August,Female,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60350/bachelor
Seat,Bachelor Seat Rent,"Nadda, Gulshan",1,1,2850,August,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60169/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60168/bachelor
Seat,Bachelor Seat Rent,"Mohakhali, Gulshan",1,1,2500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60167/bachelor
Room,Bachelor Room Rent,"Mohakhali, Gulshan",1,1,8000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/gulshan/60166/bachelor
