Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,3000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/77298/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/76647/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2330,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/75485/bachelor
Flat,Bachelor Flat Rent,"Kochukhet, Kafrul",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/74941/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1700,January,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/74940/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2700,January,Female,https://www.thetolet.com/bd/property-post/dhaka/kafrul/74809/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2900,January,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/73730/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/72537/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,3000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/72536/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2600,January,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/72535/bachelor
Room,Bachelor Room Rent,"Kafrul, Dhaka",1,1,9000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/71952/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/70035/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2600,December,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/69495/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,10,2612,November,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/66071/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2600,October,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/65025/bachelor
Seat,Bachelor Seat Rent,"West Kafrul, Kafrul",1,1,1600,October,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/64459/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/64441/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/63697/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1700,September,Female,https://www.thetolet.com/bd/property-post/dhaka/kafrul/62444/bachelor
Room,Bachelor Room Rent,"Kochukhet, Kafrul",1,1,6500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/60672/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,7500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/58958/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,3400,July,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/58957/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/58263/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1800,June,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/57396/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/57258/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2200,May,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/57191/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1760,June,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/55604/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/51382/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1900,April,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/51180/bachelor
Flat,Bachelor House Rent,"Kafrul, Dhaka",2,1,12000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/49145/bachelor
Room,Bachelor Room Rent,"Kochukhet, Kafrul",1,1,8000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/49144/bachelor
Room,Bachelor Room Rent,"Kafrul, Dhaka",1,1,7000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/48522/bachelor
Room,Bachelor Room Rent,"Kochukhet, Kafrul",1,1,8000,March,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/48521/bachelor
Seat,Bachelor Seat Rent,"Kochukhet, Kafrul",1,1,2166,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/46921/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2750,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/45918/bachelor
Room,Bachelor Room Rent,"Kochukhet, Kafrul",1,1,7000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/45917/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,3500,February,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/38215/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,2000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/37002/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,3500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/35401/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,1705,September,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/34588/bachelor
Seat,Bachelor Seat Rent,"Kafrul, Dhaka",1,1,3500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/kafrul/33520/bachelor
