Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/62261/bachelor
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/62260/bachelor
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/62195/bachelor
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/62194/bachelor
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61689/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61527/bachelor
Room,Bachelor Room Rent,"Dhaka Housing, Adabor",1,1,2650,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61419/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/61151/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/60524/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2650,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/60226/bachelor
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,6500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58556/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2150,July,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/58554/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,9000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58550/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2700,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58549/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58547/bachelor
Flat,Bachelor Flat Rent,"Adabor, Dhaka",1,1,7000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58542/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2150,July,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58486/bachelor
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,5000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58399/bachelor
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/58254/bachelor
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/57848/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/57829/bachelor
Room,Bachelor Room Rent,"Dhaka Housing, Adabor",1,1,2200,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/57447/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/56783/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,3500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/56471/bachelor
Seat,Bachelor Seat Rent,"Dhaka Housing, Adabor",1,1,2700,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/56257/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/56255/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,6000,May,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/56240/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,9000,June,Female,https://www.thetolet.com/bd/property-post/dhaka/adabor/55961/bachelor
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,7000,June,Anyone,https://www.thetolet.com/bd/property-post/dhaka/adabor/55475/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/55329/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,2300,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/55323/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3250,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/55113/bachelor
Room,Bachelor Room Rent,"Baitul Aman Housing, Adabor",1,1,6500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54888/bachelor
Seat,Bachelor Seat Rent,"Adabor, Dhaka",1,1,3000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54879/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54713/bachelor
Room,Bachelor Room Rent,"Adabor, Dhaka",1,1,7000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54311/bachelor
Seat,Bachelor Seat Rent,"PC Culture Housing, Adabor",1,1,2750,April,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54204/bachelor
Room,Bachelor Room Rent,"Dhaka Housing, Adabor",1,1,7500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/adabor/54199/bachelor
