Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Room,Family Room Rent,"Mohammadpur, Dhaka",1.0,1,8500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94536/bachelor
Seat,Bachelor Seat Rent,"Katasur, Mohammadpur",1.0,1,2500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94533/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",1.0,1,11000,October,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94526/family
Flat,Family House Rent,"Chandrima Model Town, Mohammadpur",2.0,2,10000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94511/office
Room,Office Room Rent,"Mohammadpur, Dhaka",,1,25000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94464/family
Flat,Family Flat Rent,"Bosila, Mohammadpur",1.0,1,7000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94463/bachelor
Seat,Bachelor Seat Rent,"Mohammadpur, Dhaka",1.0,1,2800,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94461/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",2.0,1,10000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94407/office
Room,Office Floor Rent,"Mohammadia Housing Society, Mohammadpur",,2,280000,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94340/sublet
Room,Sublet Room Rent,"Mohammadpur, Dhaka",,1,5000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94288/bachelor
Room,Bachelor Room Rent,"Lalmatia, Mohammadpur",1.0,1,10500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94286/family
Flat,Family Flat Rent,"Mohammadia Housing Society, Mohammadpur",1.0,2,10700,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94260/bachelor
Seat,Bachelor Seat Rent,"Mohammadpur, Dhaka",1.0,1,3500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94259/family
Flat,Family Flat Rent,"Noboudoy Housing, Mohammadpur",2.0,2,15000,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94257/family
Flat,Family Flat Rent,"Future Town Housing, Mohammadpur",3.0,2,13500,October,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94255/family
Room,Family Room Rent,"Chandrima Model Town, Mohammadpur",1.0,1,7500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94254/bachelor
Seat,Bachelor Seat Rent,"Shekhertek, Mohammadpur",1.0,1,4500,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94253/family
Flat,Family Flat Rent,"Chandmiya Housing, Mohammadpur",3.0,2,10000,October,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94252/family
Room,Family Room Rent,"Mohammadpur, Dhaka",1.0,1,6500,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94251/bachelor
Room,Bachelor Room Rent,"Bosila, Mohammadpur",1.0,1,6500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94247/bachelor
Seat,Bachelor Seat Rent,"Shyamoli, Mohammadpur",1.0,1,4000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94243/bachelor
Seat,Bachelor Seat Rent,"Kaderabad Housing Society, Mohammadpur",1.0,1,1535,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94242/bachelor
Room,Bachelor Room Rent,"Mohammadpur, Dhaka",1.0,1,8500,August,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94237/family
Flat,Family Flat Rent,"Mohammadpur, Dhaka",3.0,2,20000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94235/bachelor
Seat,Bachelor Seat Rent,"Mohammadia Housing Society, Mohammadpur",1.0,1,1700,September,Anyone,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94234/sublet
Room,Sublet Room Rent,"Mohammadpur, Dhaka",,1,9000,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94233/family
Flat,Family Flat Rent,"Noboudoy Housing, Mohammadpur",2.0,1,9000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94232/bachelor
Seat,Bachelor Seat Rent,"Tikkapara, Mohammadpur",1.0,1,2750,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94231/bachelor
Seat,Bachelor Seat Rent,"Katasur, Mohammadpur",1.0,1,2700,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94229/bachelor
Room,Bachelor Room Rent,"Mohammadpur, Dhaka",1.0,1,5000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94228/bachelor
Room,Bachelor Room Rent,"Chad Uddan, Mohammadpur",1.0,1,6500,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94227/sublet
Room,Sublet Room Rent,"40 Feet, Mohammadpur",,1,6500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94226/bachelor
Room,Bachelor Room Rent,"Noboudoy Housing, Mohammadpur",1.0,1,7000,September,Male,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94225/bachelor
Seat,Bachelor Seat Rent,"Katasur, Mohammadpur",1.0,1,1850,September,Not specified,https://www.thetolet.com/bd/property-post/dhaka/mohammadpur/94224/family
