Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74942/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,3000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74816/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1800,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74815/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74680/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1750,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74565/bachelor
Room,Bachelor Room Rent,"Islamnagar, Savar",1,1,3500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74404/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/74403/bachelor
Seat,Bachelor Seat Rent,"Shahibagh, Savar",1,1,5000,January,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/74244/bachelor
Room,Bachelor Room Rent,"Gerua, Savar",1,1,3000,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/73742/bachelor
Flat,Bachelor House Rent,"Savar, Dhaka",2,2,7000,December,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/73738/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,January,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/73735/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/73520/bachelor
Flat,Bachelor House Rent,"Genda, Savar",2,1,5500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/73166/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2300,January,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/73029/bachelor
Flat,Bachelor House Rent,"Savar, Dhaka",1,1,4500,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/72716/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3900,January,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/72538/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1500,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/71763/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1250,December,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/69585/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1650,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/69440/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,3000,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/69222/bachelor
Flat,Bachelor House Rent,"Savar, Dhaka",1,2,2800,November,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/69108/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/68814/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,7500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/68812/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,November,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/68677/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,November,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/67759/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2600,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/66390/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1500,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/66185/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/66014/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2300,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/65010/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2300,September,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/64810/bachelor
Flat,Bachelor House Rent,"Savar, Dhaka",1,1,5000,October,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/64805/bachelor
Seat,Bachelor Seat Rent,"Genda, Savar",1,1,5000,October,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/64442/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4500,September,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/63158/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/62220/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1500,August,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/62063/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/62061/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,August,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/61985/bachelor
Seat,Bachelor Seat Rent,"Shahibagh, Savar",1,1,4000,August,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/61658/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,3500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/60900/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/60490/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2300,July,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/60244/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,July,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/58500/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,4500,July,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/58270/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1200,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/58269/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1650,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/57935/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/57683/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,4200,June,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/57597/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,4000,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/57260/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/57057/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,4500,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/56951/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,5100,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/56950/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1250,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/56570/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2300,June,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/55977/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1500,June,Female,https://www.thetolet.com/bd/property-post/dhaka/savar/55576/bachelor
Flat,Bachelor Flat Rent,"Savar, Dhaka",1,1,3600,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/55571/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/55570/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3000,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/54966/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3200,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/54723/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/54719/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,3500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/54428/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,2300,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/54255/bachelor
Flat,Bachelor Flat Rent,"Genda, Savar",1,1,4500,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/54254/bachelor
Room,Bachelor Room Rent,"Savar, Dhaka",1,1,1550,May,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/53575/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2500,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/53017/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,2000,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/53015/bachelor
Seat,Bachelor Seat Rent,"Savar, Dhaka",1,1,1550,April,Male,https://www.thetolet.com/bd/property-post/dhaka/savar/52795/bachelor
