Rent_Type,Title,Location,Bedrooms,Bathrooms,Rent,Availability_Month,Gender,Property_URL
Seat,Bachelor Seat Rent,"Nawabganj, Dhaka",1,1,2200,January,Male,https://www.thetolet.com/bd/property-post/dhaka/nawabganj/72296/bachelor
Seat,Bachelor Seat Rent,"Nawabganj, Dhaka",1,1,2625,December,Male,https://www.thetolet.com/bd/property-post/dhaka/nawabganj/71336/bachelor
Seat,Bachelor Seat Rent,"Nawabganj, Dhaka",1,1,2444,December,Male,https://www.thetolet.com/bd/property-post/dhaka/nawabganj/70913/bachelor
Flat,Bachelor House Rent,"Nawabganj, Dhaka",2,2,2000,February,Male,https://www.thetolet.com/bd/property-post/dhaka/nawabganj/30630/bachelor
